,gmw_fid_uid,2007_area_loss,2008_area_loss,2009_area_loss,2010_area_loss,2015_area_loss,2016_area_loss,2017_area_loss,2018_area_loss,2019_area_loss,2020_area_loss
90,241,1826.1815416906657,2391.9356631792907,2500.1466127884123,2349.1147726509353,2373.8539104401707,2421.744225908666,2703.864867757267,2872.599215424588,3214.611634253317,3872.0610559762954
91,247,0.18816359293451232,0.18816359293451232,0.14113164342440382,0.4704237090925609,0.8467179055031362,1.3172117357034834,1.2231794877388862,0.9880571754918948,0.7998206884328771,0.8468643433296902
92,250,5.583579665586614,8.44572248833362,8.351884965995085,7.648116064314675,8.44578033250817,9.431106393836544,8.258086366630552,8.86800854943652,7.788806375683661,6.475028556341624
93,251,7985.889316550775,13214.810709332367,14184.404049193801,14138.572784689515,14218.785511954586,14169.026628991936,13404.706141656656,14060.744795253684,13486.475434243514,11908.56339587441
94,255,26.921080023778682,40.0801664275088,41.152909612018874,41.80533125624176,40.404670644208416,39.65761471461232,42.31809896774185,43.018318828139094,38.49180304458673,39.74973534306274
95,256,14.302029213580349,23.77219448007313,19.231093657595096,14.271940406988676,12.331681360924401,16.16315305495256,17.339882381614864,20.710635800755163,21.363756868797857,22.88837833798067
96,257,136.06921830120478,182.6512683731633,183.63217258382122,184.26623206851698,210.30425135917775,228.3585464968442,235.97714737124244,199.06737716236339,194.2099295204207,305.0973971801314
97,261,1659.1261987504383,2788.3973199004868,2663.0996446454965,2848.3024055272317,2981.3973509775587,3324.0674143475403,3274.8288184609805,2889.136081525091,2868.2122787394483,3873.9828043359894
98,265,5384.952845066207,9279.751760891359,9828.141259763728,11820.421251014172,13672.762995500925,13938.480152489361,13644.720277211361,12529.69701977393,11433.31576568688,11351.727234418478
99,268,1.1056328367466823,1.2438475290607307,1.2901120968005824,1.4280438596440193,1.335958547028038,1.5664434079621277,1.5661895690949115,1.5199343827975305,1.3356304351264796,1.42821488464665
100,269,4110.377292412663,6066.487869871229,6527.464188366774,6845.336921059993,7494.377351525947,7964.672383152049,7879.794131268568,7821.852812847842,7892.272642286242,8265.701718719261
101,270,9.044244273475737,11.37261543736883,9.894484725792767,9.267551559680864,8.103201355966284,7.565825566794852,9.312295764436392,8.417077684689412,9.089659416067724,8.687452309984875
102,271,15.298954661186892,20.922429893489188,20.921347255968378,20.78578292541249,17.81699505870059,16.333472985367443,15.523608079168827,15.342754779530754,17.18829196454839,20.78332457678323
103,272,6419.518162709907,10333.086324472588,11301.945976353098,12010.925232096592,14537.91920880742,16164.512077664573,16703.68430943536,15252.137630756537,14734.96154258481,16748.554562284236
104,273,1.1767364869822916,4.747215169961494,6.600307025592799,8.596831421265318,9.412783567450262,10.091813828478276,8.643125697149825,5.2082538925454145,7.610242215591286,38.39606600148246
105,275,1.009485128864476,1.743471128958074,2.15631656635399,2.477399812731176,3.3035496215252227,3.5788949156707863,4.129271417429793,4.082814542056931,4.403608902899032,4.908436142581374
106,276,173.1961767934171,256.07393283699605,254.8875599698916,257.89571055315855,262.96580476282276,281.4317945420664,287.3445271105653,303.1904191457546,303.1427842094894,333.91647612971826
107,277,129.52917996461207,182.51456130003314,189.7143489055846,192.28545897261824,196.29456660907877,215.1120568266434,212.50838756371343,211.46729684991593,200.7776287933947,208.9840172731389
108,280,1.032621290200451,1.1673065491214878,1.1673327407736886,0.8530557068420384,0.3591765679092928,0.314278261469913,0.3142695494167782,0.7183345958816622,0.8530443723319684,0.7632475920854208
109,281,190.17073829315814,289.0323847008026,299.3143477340491,318.7900064663523,301.5083416274835,303.76084179657414,299.3341050385891,298.61817997265075,279.5423604012273,285.41466453327104
110,282,0.8301464460081437,0.9612221912174205,1.2234047912024275,1.2671108320050841,3.102280495582506,3.582918833034024,3.102258705957637,3.6702956067494577,2.665326809539372,0.5680146991252695
111,284,8.736346987518829,17.128472297871546,17.896876187886363,18.717283849016702,18.02173173693499,18.79748350119878,19.478555745205732,22.66030206871629,24.26534877665361,24.679875798018468
112,288,82.70636902302968,107.28733688065255,125.25980911437551,136.98869447688014,142.27832990851334,143.86279709274802,144.1949031291995,144.0986352101732,142.22160996070923,139.88066659353817
113,289,0.0,0.14093694100866416,0.704684653279111,0.8456215252534537,0.9395794283964917,0.9395794283964917,0.9395794283964917,0.8456215252534537,0.8456215252534537,0.8456215252534537
114,290,3.286674664100981,4.863565453705469,6.3508372479957425,5.765329809683834,4.863583142869702,4.367778538868652,4.3224650845333485,3.782685982812084,3.1520110780477952,3.3321050432590114
115,295,7329.9799227451185,11074.81951845959,11476.221103047688,12147.538693137067,13208.506428735602,13918.403110567295,13614.23255661686,13018.281012760975,12851.959512591311,13515.211201161661
116,298,2556.726231917848,4183.9842756157495,4407.823917402016,5164.80325241669,5395.868140993043,5259.3719602591755,5145.460933691924,5140.850783216345,4854.929738954969,4348.98293151118
117,299,3.2812547415287794,3.494324831918342,3.494324831918342,3.2385055297867966,3.3660643056760353,3.6217459959841865,3.2808365815119034,2.812089871402658,3.0251571535483777,3.664359390004601
118,300,3232.625250398155,3839.754465417679,4526.910386917323,4982.086374708997,6445.898172267964,6971.880210824082,7177.407771057317,7177.214806711046,7186.81575633699,7209.175536832455
119,304,8750.113630239113,11241.28681064108,11715.43390948738,12763.490557152005,15471.346495646825,15903.883719100762,15722.396176044425,16300.336733453496,17070.733391811988,17026.96820412236
120,306,186.59751267873537,280.0741078819119,296.2922642532167,319.12259754969375,336.3215159763172,354.3585457008369,351.6227804486185,330.07633987596,328.67298331589035,348.93458644301825
121,307,261.96942981482414,431.1116229216179,440.73609626488656,491.707013140873,582.792667892742,625.6724438615007,689.7464558861483,667.255101472914,726.7087249491208,832.596326955902
122,308,6.207304076156781,10.20447174323489,10.580652504797044,11.097912451346714,14.483643476924305,15.37719094421353,16.129721349929042,14.860262746628514,14.43698124270057,16.08285001256224
123,310,1467.3017167787484,2007.8360727623337,2074.421561238866,2276.9444937277217,2570.979279006693,2644.115610208176,2617.7929776959295,2669.458563136876,2721.2320834094853,2637.4686487093363
124,311,83.48738132548209,102.59751241611173,94.97547995568587,93.2726756434154,77.94093988390782,76.78409557473007,66.90995074956933,62.87008149476883,59.47927389646001,57.20756958432572
125,312,57.84602464714695,93.23785131593093,97.84724978452952,99.16541810722728,93.28316191153115,94.78827959106633,96.15070872643892,95.44392118242652,94.54903699156978,113.03920213931445
126,315,153.9121181943545,290.0664941395482,337.81375068227834,353.844702080968,327.3337896043769,293.2915306271633,246.94959153914616,245.8748242667857,262.7854284295647,300.20604226179296
127,327,27.320563229528574,40.69926277069442,41.26273718189104,44.877458731306675,48.914586462456256,50.18211659459534,49.337211542504534,46.80229700509443,47.45942226070255,52.52909107419145
128,330,3256.17862593278,4377.383426882542,4399.467692005612,4740.784100218562,5796.771139526081,6346.055562027961,6311.614402894196,6156.985644763582,6186.837857036205,6365.5935999035855
129,332,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
130,341,13.330869550157573,23.397533968081724,23.213822012516182,22.707832341145618,20.27103414067421,17.972538125888853,18.616149732742777,20.178848074607707,32.864452797270275,43.75757487931643
131,343,0.6134332725516455,0.9909249456539206,0.8493658873966302,0.8021784592249595,1.41540894759928,2.028674853380222,1.9344252325198348,1.9816120656178975,2.406150039392993,3.2080202831769316
132,346,0.4522026739470764,1.8071134729316918,1.6275890802739388,1.1307172046893703,0.7686727246470713,0.7686727246470713,0.7686727246470713,2.4880208521276703,5.290192734441105,5.606976825844103
133,348,0.18007128698312438,0.27008454403267224,0.18007183185095954,0.2700841079826638,0.36014290129383364,0.40514852171211424,0.5401673447780178,0.5401673447780178,0.3600515023892184,0.27003835422405276
134,351,3141.9215397850976,3206.0142994844546,3093.7566132968823,2978.1643179721514,2509.781140637735,2426.8236352408585,2324.0730941181455,2266.2911800512684,2291.823959173199,2314.38852683187
135,353,7.501775953316484,12.924853226909109,12.461600602417391,14.231336326238205,12.692109357978545,12.837068772296892,12.473054339851725,13.703182684914783,20.361985348845824,28.082366717401843
136,362,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
137,363,43.32696241960973,48.042775876141135,49.5234388752986,48.22736957222142,44.386201821743384,36.568460591217274,35.50483627259149,32.08195424642129,31.7105507049868,28.567504664534788
138,364,110.47093512939257,167.80795724971262,177.1518874190253,184.3709279253054,176.15952345276742,179.22702329681636,179.88755481963778,182.2490055966483,204.1462758271436,250.5832355902923
139,366,36.75253206485914,52.418148882782056,52.924008582630876,59.860538212695005,60.22868323589613,62.295916242520605,63.352483188128694,60.91904064997494,50.493264731714255,47.50902666433207
140,369,0.4696179571579958,0.5165798425410899,0.4696179571579958,0.5165798425410899,2.7237860709671438,2.7707478487707107,2.7237863220823986,2.676824795394087,2.676824795394087,2.676824795394087
141,375,0.4610981742109699,1.2451006004173735,1.1528745826194569,1.2911764998250428,1.245112362213234,1.3835374260073614,1.4757239143561418,1.3374136289311123,1.5219710080881055,1.9830554806922986
142,376,64.43655108471455,75.02523348269253,69.59800269241563,54.71634672554648,41.003713489944516,36.383675410059766,37.30177138023821,33.763743062065124,27.0138385375977,26.70097191634348
143,377,260.41882831478176,492.7108626378683,529.5360231185482,595.4695787373053,610.3809676817549,648.5573890435255,692.6963415278888,740.5780155502238,846.8255083940693,894.50753775905
144,383,317.9449973109563,550.9729960112973,684.3160021065694,733.7202851702592,766.7501966796749,709.3821374350357,699.7681565255132,643.0919178725314,703.2675993277333,757.6128587634988
145,385,86.8677315871939,133.58555570566108,131.8674798835636,136.73113816653233,134.98193383583956,149.3765622763465,148.06361638804734,134.66873681195602,123.22859092363355,137.71498739801518
146,390,1.8809145057338756,3.009525746502902,2.9625343837968208,2.304140440476368,3.573840560838228,3.902956955585321,5.0785174378369335,6.6302744831698135,6.395151021274957,1.9280207410306085
147,403,4.461811075832996,9.441772851917872,9.770537731597017,11.931118240190223,13.903726813664814,23.53643782152306,23.349413453892176,26.075369292262604,28.32991491524719,47.40656238513063
148,407,1291.266382337698,1749.1869999070266,1688.0926841326166,1627.055801856106,1657.1379705727632,1737.4445323072425,1769.9273435287894,1882.0788594835924,2010.5865275892293,2062.856701665126
149,408,615.4301469926795,860.7611079042882,898.0758839808217,962.9754200214038,1140.1779072665731,1246.2860750714453,1271.6694549678077,1228.4001290408623,1232.2128694694375,1303.7438152124068
150,412,84.04237928700914,96.95016328553547,103.73662023577481,109.50412960829864,113.8105982167626,115.00930544660613,118.77670143047771,119.04395321958981,117.4469762678321,114.74327397604452
151,414,683.1421988619595,856.3037360763196,903.1271177542781,952.0456224016641,984.4959938980609,987.9523887561667,952.7778521783675,930.3983140388609,959.7870090075351,993.1431195382354
