,gmw_fid_uid,2007_area_gain,2008_area_gain,2009_area_gain,2010_area_gain,2015_area_gain,2016_area_gain,2017_area_gain,2018_area_gain,2019_area_gain,2020_area_gain
118,300,1127.957211762736,1335.5537973088847,1294.911695958524,1269.694759068936,1442.8697392632685,1761.8422257126654,1845.3781476318873,2609.161305972113,2752.714199763177,3119.3361727815095
119,304,9293.810310536759,13187.304970318199,13978.8987678333,13617.47101892105,18273.88587961954,24467.894994752278,30032.65536889267,33830.36336115351,36008.6470684537,36115.202158460306
120,306,121.83225368715519,193.1817218503358,192.61194080503816,168.92233091996098,139.04771888599032,128.89762675279144,135.9245139790015,235.6040942597606,317.2978416159548,308.76135513515317
121,307,359.36620405934764,580.4571836217041,643.1416945907504,603.7304769882887,526.460083442192,481.9611985167152,470.4898291415923,566.8030790567598,762.9891782221489,821.0776160337352
122,308,12.45692995291395,18.27355190138339,21.95756113798197,20.8427224750929,22.83018820628162,22.58781837057309,23.799713353042875,26.853571476371872,36.35418255620877,41.24994969586183
123,310,670.4632918901489,988.8889588798808,1043.973040940814,1096.7788929233932,1471.269632042808,1756.3031669032048,1978.820966783185,2280.6699108514954,2490.6593890726713,2625.088748802921
124,311,19.704103197558158,36.15733564393611,34.24196095825533,37.73456743094251,61.29763802976974,80.12920297836365,107.18102994757321,127.92181741659648,148.65366190716213,155.20242479205476
125,312,276.49988215342,380.11330588279236,418.43581344934967,495.7528687065219,753.064183982757,847.1595391747019,873.3040438281821,921.8578235834922,964.0569819337296,897.9523522149933
126,315,30.858472860490334,41.240837955219874,23.35976108341129,22.494378172244943,32.92396948898019,39.6971127438992,41.47276575495468,40.75170476008306,51.33616023202982,73.40324793496539
127,327,39.72525335511089,58.78897237975704,58.498479636765325,52.20815654979709,47.85390002362906,47.563850069947115,55.11221797364202,58.11199703307429,71.5639012562633,73.9348750901863
128,330,1211.5000629789636,1779.6600165264035,1932.6747010263405,1929.4417634426277,1766.8288804405229,1750.064718365587,1822.5581738936335,2167.7685484736803,2484.671473691388,2508.5010743135654
129,332,0.0,0.0,0.0,0.0,0.0,0.04836065668854294,0.04836065668854294,0.0,0.14508184923630468,0.43524558798960905
130,341,31.838537452996736,50.458136932988374,49.51034387071514,40.65074073805134,21.509579259536903,15.019220065746769,24.541773290720926,25.442109264630794,20.89410755664469,20.089180942559494
131,343,0.0,0.43773344667370834,0.24318524695367952,0.24318524695367952,0.2918223798889694,0.24318530765618865,0.14591110603602542,0.14591110603602542,0.0486370329629803,0.0486370329629803
132,346,7.7718155766058885,10.705611624910793,9.263476010637088,1.678736404747272,0.04663632958700269,0.04663632958700269,0.04663632958700269,1.632195778969052,9.867941366483262,9.727861074018143
133,348,0.13917034869015477,0.13917034869015477,0.13917034869015477,0.04639006006444537,0.04639006006444537,0.04639006006444537,0.0,0.04639017239542914,0.2783878583848649,0.41755809474403593
134,351,1476.8545338062345,1917.3926300782591,2221.3681726749783,2487.490476489979,5079.7807048270915,6052.043596260527,6968.755924010973,7273.834081355349,7524.485658731477,8223.92792867569
135,353,18.53307373988826,27.25806019239085,32.889210100762,25.589344960704707,25.11934589360731,21.721535867038845,20.97529248213413,19.441794867473824,20.50320633824695,20.978515025596526
136,362,0.047443619891114196,0.047443619891114196,0.047443619891114196,0.0,0.0,0.0,0.0,0.0,0.0,0.0
137,363,2.669397362969976,3.050587781623901,3.2414610355388422,3.6703512563956417,5.721742770814779,7.3905464622799135,7.771858775276176,7.771539334733091,7.8192443152629645,8.009815265038444
138,364,105.16359640173212,159.30265076341544,171.70742215835313,153.80750890688086,135.71241446179928,115.96278941573152,119.95015315288084,135.85529424343093,161.05215812144,150.20603646426707
139,366,36.89517400731695,49.01975972867758,48.54597272326919,43.5719878831957,42.85990831318344,45.60608971903693,47.973949991998325,51.57304542945005,61.135930275804554,64.73368017784098
140,369,0.14521717613117102,0.1936228645432195,0.1936228645432195,0.1452171206843677,0.0,0.5324609272396662,0.9197047706821713,1.5973818202629442,2.37186954411178,3.049546649174828
141,375,0.7603843848575133,1.710926595010983,1.61587347116953,1.6636612928706453,1.1882429859326538,1.1408081442900118,0.8080368648999532,1.2840642237720703,1.4268155121516384,2.139559842345329
142,376,18.714747156454955,27.75759887806235,28.43638486732202,31.072764167341404,55.45291901658828,61.37480481180382,56.845550458053665,57.679735396436854,65.54163253901126,71.29980592739793
143,377,298.67345287722765,422.2473008255794,530.3718366935329,439.7823192523316,480.1310199538109,535.4246672906529,604.5525209303166,707.0657334661743,825.1347713787763,822.9173950191017
144,383,128.6537796673279,185.09550069931424,124.88882019185645,139.8704381764524,174.29240299205196,715.8207328617959,456.7994026682861,815.6453300661058,651.1826387680633,306.802266828016
