,gmw_fid_uid,1996_area,2007_area,2008_area,2009_area,2010_area,2015_area,2016_area,2017_area,2018_area,2019_area,2020_area
112,272,182970.49187215097,177709.76300688283,174063.8023192059,173060.52166949137,171967.31304356022,168695.33511419376,166466.9107450522,166059.10144297165,167384.16895139878,167681.3497637731,166317.15367237915
113,273,1438.919974234008,1443.1821390641153,1443.1900345957895,1446.112744029434,1440.7968291712887,1441.6750684603196,1436.427022406907,1443.9559321332686,1447.0145122915515,1447.0059332775647,1409.507923034159
114,274,22.554390305372184,22.554390305372184,22.554390305372184,22.554390305372184,22.554390305372184,22.554390305372184,22.554390305372184,22.554390305372184,22.554390305372184,22.554390305372184,22.554390305372184
115,275,126.68820872487444,128.10509089024,129.10898421059207,129.46321718248072,128.28227817895936,127.5136695564361,126.74534182085685,125.7411097932344,124.73799213134274,126.15938703167227,125.98197960888436
116,276,1484.2842577220486,1344.2289369881482,1261.1907306935666,1266.0732937634994,1261.5424069372223,1241.701404576475,1212.3537805611325,1205.3802422582473,1178.1887356219845,1190.3100898350265,1149.3131187979318
117,277,2558.7778983265316,2624.4287579221345,2599.5271510604634,2595.8873062761786,2609.852122847438,2649.929029848253,2628.7076053415967,2642.340971679503,2655.7634745295836,2672.3561178851696,2648.7993201122126
118,280,4.278922683272128,3.064594113850479,2.891123833604885,3.064571097381871,3.87413923177479,4.799376250388792,4.683722467458927,4.452425547567208,3.758521338795571,3.411538339264616,3.527193846901594
119,281,1652.6728883679189,1423.1349802245732,1306.504648849177,1293.3729254068944,1259.4565475267327,1276.7861575401073,1274.2784463298879,1280.2624538002801,1281.1300760180602,1308.359128550358,1307.0779807295494
120,282,204.1073692169157,203.7135034231704,204.16371882209805,204.16370205210046,204.16368906580024,201.01216643281086,199.9429085547064,200.44943215319208,199.7741003591781,201.0684678370052,203.6009004233239
121,284,163.43415793505267,180.097424882266,183.21788707406148,182.83795158943258,188.8533683519363,185.80030805427725,164.80441482147438,155.99904026026712,147.61836242850708,141.87812125347165,142.93955094006554
122,288,346.4593104055405,256.1971424757282,233.30259172655275,209.4888054810639,194.86505418226236,196.03277317709671,193.9925778959562,198.21981770798098,195.38172832712246,195.8655380583976,196.52191661526948
123,289,1.2101480745750435,3.63044622410847,3.690953668966048,1.512685321013175,0.7260886491186509,0.4840591142312838,0.6655814487880563,0.7865963384925713,0.7865960272807638,0.6655814932357385,0.8471039611541787
124,290,74.97345809045268,72.59625873132461,73.92836331302362,73.81098352158963,74.62309360680635,74.10275418119258,73.58163308306632,74.50969709227209,77.69842726756866,81.99006644833864,82.9184048603716
125,295,171874.47362274368,166868.1117799728,164232.5191503696,163989.03762137235,162834.19213378386,161128.4827057662,160054.02484329106,161025.4448042017,162385.6957934634,162721.8918450404,161559.040628751
126,298,34937.529409696464,31768.559314111397,29798.475682684857,29615.77518581789,28618.069766088443,28288.237467006016,28413.738231392275,28628.9085251513,28673.223915144863,29127.463154654593,29827.631086992318
127,299,4.883688358264372,4.056439588658912,6.196298853865537,7.019412604350813,4.881937383481745,1.3166993936965488,0.43853998451200793,1.0971597678144664,2.359521282446183,1.865557148527777,0.547782200256335
128,300,14525.197400299883,11771.11740633847,11248.556527964129,10312.73752925493,9694.975713891701,8026.0237634915375,7747.147435739464,7586.816742690984,8541.449430522141,8708.460029953718,9137.773315455372
129,304,217057.63169524324,217400.8342737706,219057.3940642505,219435.84275619726,217634.35798518133,219965.14320334196,227147.7644296164,234334.9529333862,238336.00469386255,240065.62988307752,240255.14379747526
130,306,2661.526921392276,2573.430647285951,2542.1904262605017,2520.5899935505618,2461.5839405492165,2402.1025081078724,2366.18836098432,2378.4923755206805,2530.7979751082216,2634.6857586794026,2597.922711225885
131,307,20325.211424183108,20436.848754598606,20495.26296983292,20561.194299077528,20446.299167299825,20232.43066446021,20121.599374407902,20024.74007514221,20174.056300049357,20342.62600617155,20278.830506124978
132,308,433.6713893863743,441.242120497366,443.3620488017692,447.48088857010913,445.4216293399313,443.54435167778206,442.0906384056543,442.63572510090967,448.086691001173,460.5033389820613,464.5010118047129
133,310,11725.21316004206,10673.15220646227,10374.849684581255,10357.919953847613,10163.060409613008,10252.297435042197,10514.263440360743,10826.212943572024,11136.844249237745,11332.553673801838,11608.414297451192
134,311,369.55395176523353,286.64612470981984,282.5920038302954,290.01558270858015,296.5729213139768,345.7629049563433,370.7838383254178,417.30399097793475,448.4238339979519,478.6965318007706,489.80541118794565
135,312,1561.7746375168163,1832.7708521738336,1916.6573239055326,1958.6064016391347,2053.5200593523045,2382.6192030286697,2498.2573767340973,2529.171440335748,2590.7520661837807,2644.6345463495018,2538.218862759189
136,315,835.331177445497,675.6564817868533,513.2672955738159,429.42709122721556,407.6984036092187,454.8758868922914,507.1845927015768,569.0902839692587,569.5735488999021,561.0190260412658,540.3963773235043
137,327,1759.7165172117075,1774.1671444212705,1780.7568527594285,1779.6681310539207,1767.152421755009,1756.511876093382,1754.5169065577186,1765.0371694278383,1772.0504274404238,1788.0128789858088,1784.4459556330532
138,330,37071.70567464184,34391.68054134006,33657.54828984153,33820.30374762294,33376.65948251176,31813.389454292348,31084.98115549583,31219.924354323233,31850.43835101743,32207.975260190335,32007.51985797106
139,341,1431.4781629484246,1454.0922309199295,1464.3927849948436,1463.445086614096,1453.026280575429,1432.2469872377783,1427.0973570829858,1438.1672988386206,1437.2796071830392,1415.2580073892507,1400.2222217108792
140,343,30.618040917946985,29.827958598961406,29.888730672950718,29.827956760154205,29.88873264947263,29.159685970061297,28.309044829864366,28.30888646935632,28.248111346473554,27.57977141571527,26.546988340387376
141,346,119.72605469578619,128.85489326770488,130.775732417394,129.20493555967968,120.36738999466554,118.79430331614722,118.79430331614722,118.79430331614722,118.56107179290456,125.24292871361428,124.65988386619495
142,348,18.2738773146084,18.215851401107063,18.099917222034367,18.215850699334823,17.983984306352298,17.867991478039677,17.810025686912056,17.578159153401927,17.636125927142693,18.158001714832853,18.447835723981147
143,350,6.808023515572389,6.808023515572389,6.808023515572389,6.808023515572389,6.808023515572389,6.808023515572389,6.808023515572389,6.808023515572389,6.808023515572389,6.808023515572389,6.808023515572389
144,351,5618.904283091509,3417.6119012332597,3885.53623857009,4409.952732328179,4891.3646348484,8733.819654804485,10055.555961804155,11333.37193440826,11789.003157015373,12069.319079929357,12914.243733406445
145,353,698.6967742981358,712.1927040798895,716.1102494042699,723.74329921546,712.3424004686506,713.737588618204,709.3051568846621,708.8415284050866,705.340982916857,698.0909445093492,688.7412629876344
