,m49_un1,1996_area,2007_area,2008_area,2009_area,2010_area,2015_area,2016_area,2017_area,2018_area,2019_area,2020_area
101,690,383.163352687792,384.1327269606997,384.1327269606997,384.37504828194,383.6480271018252,382.9210173992688,381.587912850844,381.76955460085065,382.1329641896578,383.1025404883715,382.9813662225716
102,694,160059.9549658824,159526.18365931787,157531.11672501286,158241.0291064639,157818.71786438324,158227.599182762,157588.47909260282,157913.38956120436,156865.2368526442,153461.02640848007,150799.6817385328
103,702,840.3673390590124,772.8531656755188,738.579224358966,748.788426829652,755.1696042483895,728.3107040625105,708.6218552261354,697.8050331293815,701.3297766110835,697.805412917075,697.0152676106727
104,704,196197.71636384676,189870.3242381186,186216.10555253708,185765.99754493526,185348.59553022883,184156.94002296423,182552.66412315323,182434.85224146518,183635.68283110092,183978.64365388337,183949.37596651926
105,706,3679.3940636096136,3579.865373016759,3540.8470404564787,3542.7530350873926,3533.3309019770386,3516.816086138635,3516.6595954311797,3514.487011772924,3514.798643351381,3489.316299576697,3463.7083355949526
106,710,2565.9775923610187,2631.3689764022547,2605.5829636879344,2602.0485069230663,2615.962134270923,2656.1906093756343,2634.3945160314584,2647.5078745666383,2660.7762400429388,2677.6298900424113,2654.3352084511466
107,729,1770.4729881874528,1216.7715809633,1019.1158209202047,972.3854957923129,895.4525982006619,790.1336330074841,738.5969549413539,774.1065533799065,769.9934081636911,714.1735111258569,698.9086104045675
108,740,75597.01999033039,75089.45022699509,76373.34699201162,76888.79544054804,78999.83383027665,81954.46979988889,82728.05540829085,81805.24212520407,81544.10908157832,81392.61801212394,80378.49886693268
109,764,259813.1836173635,250965.62408987517,245228.85192717804,244126.66318114125,244446.46399929278,244647.8591291238,244936.14866989193,246369.12151598718,246074.91483054752,247804.8873642617,250563.4704487168
110,768,34.56721579850689,29.611793562900417,26.288053932237027,26.59020209431909,28.100950079236796,26.771401107311394,25.804521359282532,27.25489739714417,26.227605636997446,28.644964719613746,31.968805945273225
111,776,1055.1859767318538,1042.8825391026578,1048.6306594761336,1064.7990097299448,1070.7912675078842,1085.9135376559395,1085.9813727886901,1079.5071371097533,1069.6811805423931,1056.930887205971,1038.8445013589767
112,780,8307.319486996392,8240.349240749627,8213.956917544943,8217.000619812872,8236.222931733575,8223.562929685231,8197.321201043225,8192.116726477234,8300.821078429039,8345.756509913157,8189.305246701981
113,784,7583.587704775777,8035.603365682864,8593.83335580437,8355.75390529604,7713.62108461238,7173.228683066385,7073.09966268428,7237.599149998192,7358.721645871321,7401.136446070723,7387.32406224993
114,796,1652.6728883679189,1423.1349802245732,1306.504648849177,1293.3729254068944,1259.4565475267327,1276.7861575401073,1274.2784463298879,1280.2624538002801,1281.1300760180602,1308.359128550358,1307.0779807295494
115,798,8.911715002600111,8.911715002600111,8.911715002600111,8.911715002600111,8.911715002600111,8.911715002600111,8.911715002600111,8.911715002600111,8.911715002600111,8.911715002600111,8.911715002600111
116,818,293.9134990137634,195.7863450716856,176.25659456502103,176.02985840951098,174.9252683484797,171.1309212682106,173.21334511249762,175.21733551176396,179.205966748137,181.91256564817945,203.22796920724576
117,834,113659.21603441787,112155.84048441876,111138.88448111774,111369.91131142688,111005.14867251966,110665.34722262852,110061.74390915492,110017.66338824797,110817.55617650723,111106.16887719138,109831.41463807401
118,840,237264.64504235625,235565.06867437734,233179.6695236927,233214.62587136828,229715.90429168096,225559.49608819725,224360.7349863829,224195.80313346031,225061.87275277544,227086.6349553119,228390.44915861293
119,850,248.8824210099591,236.18333321550477,234.03584500894362,235.94810145527822,239.08008729354606,250.3257020836903,248.70479166083385,251.1407028662556,248.58816077375678,249.40090247137067,246.74190259135625
120,862,285394.8697447032,284065.62770521466,282750.0690274232,282563.82135041116,282348.3407252591,282681.5684714211,282499.0912328972,283387.84455715085,284335.5124704662,284885.30122433126,284513.6231838941
121,876,22.554390305372184,22.554390305372184,22.554390305372184,22.554390305372184,22.554390305372184,22.554390305372184,22.554390305372184,22.554390305372184,22.554390305372184,22.554390305372184,22.554390305372184
122,882,233.95106734105536,237.67013826784373,240.2677291022286,241.44820202327332,239.7360781672781,237.31433989653323,234.65705712285444,232.7085432897815,228.22299828286162,230.29402385886817,231.4155609267737
123,887,2046.4279426339797,1803.3424294532729,1687.0043671211356,1693.4161298231452,1689.1799803291508,1673.5083150613164,1625.2490641593274,1609.6625527685324,1567.1290772182833,1579.9676786011478,1528.241195731911
124,999,163.43415793505267,180.097424882266,183.21788707406148,182.83795158943258,188.8533683519363,185.80030805427725,164.80441482147438,155.99904026026712,147.61836242850708,141.87812125347165,142.93955094006554
125,1025,632.0874219033537,632.0874219033537,632.0874219033537,632.0874219033537,632.0874219033537,632.0874219033537,632.0874219033537,632.0874219033537,632.0874219033537,632.0874219033537,632.0874219033537
